school_code,candidate_code,lw_code,promotion_to_full_professor,candidate_discipline_cip_category_as_numeric,candidate_discipline_stem_status_sbs_included,candidate_urm_num,candidate_gender_num,gender_by_urm_candidate,woman_urm_candidate_num,h_index_at_pt_standardized,number_of_external_grantsawarded_as_the_pi,years_in_present_rank,department_negative_vote_percentage,college_committee_negative_vote_percentage,department_unanimous_vote_abstentions_excluded,college_committee_unanimous_vote_abstentions_excluded,provost_vote,scholarship,tone,clout,authentic,analytic
3,300078,300078c,1,T,1,0,0,Man non-URM,0,5.888820698,9,3,0,0,1,1,1,0.12,73.8,53.47,6.05,76.9
3,300078,300078d,1,T,1,0,0,Man non-URM,0,5.888820698,9,3,0,0,1,1,1,0,86.26,75.42,4.65,88.46
3,300078,300078e,1,T,1,0,0,Man non-URM,0,5.888820698,9,3,0,0,1,1,1,0,76.49,50.86,11.27,88.73
3,300078,300078f,1,T,1,0,0,Man non-URM,0,5.888820698,9,3,0,0,1,1,1,0.26,61.18,58.66,3.08,87.63
3,300078,300078g,1,T,1,0,0,Man non-URM,0,5.888820698,9,3,0,0,1,1,1,0.33,59.44,39.57,28.56,94.04
3,300078,300078h,1,T,1,0,0,Man non-URM,0,5.888820698,9,3,0,0,1,1,1,0.14,69.95,55.48,3.41,89.52
3,300078,300078i,1,T,1,0,0,Man non-URM,0,5.888820698,9,3,0,0,1,1,1,0,60.33,43.6,34.44,92.46
3,300078,300078j,1,T,1,0,0,Man non-URM,0,5.888820698,9,3,0,0,1,1,1,0.23,65.27,74.02,9.39,93.94
3,300078,300078k,1,T,1,0,0,Man non-URM,0,5.888820698,9,3,0,0,1,1,1,0.21,47.63,61.5,18.42,90.91
3,300078,300078l,1,T,1,0,0,Man non-URM,0,5.888820698,9,3,0,0,1,1,1,0,70.49,78.8,3.54,67
3,300078,300078m,1,T,1,0,0,Man non-URM,0,5.888820698,9,3,0,0,1,1,1,0.4,75.58,61.2,2.74,83.05
3,300080,300080a,1,O,1,0,0,Man non-URM,0,0.540329003,4,3,0,0,1,1,1,,,,,
3,300080,300080b,1,O,1,0,0,Man non-URM,0,0.540329003,4,3,0,0,1,1,1,0,61.63,64.91,2.78,89.76
3,300080,300080c,1,O,1,0,0,Man non-URM,0,0.540329003,4,3,0,0,1,1,1,,,,,
3,300080,300080d,1,O,1,0,0,Man non-URM,0,0.540329003,4,3,0,0,1,1,1,0.15,52.84,42.71,18.86,89.1
3,300080,300080e,1,O,1,0,0,Man non-URM,0,0.540329003,4,3,0,0,1,1,1,0.44,52.33,36.93,7.2,78.8
3,300081,300081a,0,AG,0,0,1,Woman non-URM,0,-1.21008646,0,6,,0.135135135,,0,1,,,,,
3,300081,300081b,0,AG,0,0,1,Woman non-URM,0,-1.21008646,0,6,,0.135135135,,0,1,,,,,
3,300081,300081c,0,AG,0,0,1,Woman non-URM,0,-1.21008646,0,6,,0.135135135,,0,1,,,,,
3,300081,300081d,0,AG,0,0,1,Woman non-URM,0,-1.21008646,0,6,,0.135135135,,0,1,,,,,
3,300081,300081e,0,AG,0,0,1,Woman non-URM,0,-1.21008646,0,6,,0.135135135,,0,1,,,,,
3,300082,300082a,1,U,0,0,0,Man non-URM,0,1.123800824,5,15,0,0,1,1,1,0.8,47.42,64.76,6.48,89.24
3,300082,300082b,1,U,0,0,0,Man non-URM,0,1.123800824,5,15,0,0,1,1,1,0.9,71.04,62.44,6.97,75.08
3,300082,300082c,1,U,0,0,0,Man non-URM,0,1.123800824,5,15,0,0,1,1,1,0.96,73.36,62.11,5.36,84.09
3,300082,300082d,1,U,0,0,0,Man non-URM,0,1.123800824,5,15,0,0,1,1,1,0.34,65.27,57.11,12.44,91.65
3,300082,300082e,1,U,0,0,0,Man non-URM,0,1.123800824,5,15,0,0,1,1,1,0.71,73.46,59.62,8.19,85.94
3,300082,300082f,1,U,0,0,0,Man non-URM,0,1.123800824,5,15,0,0,1,1,1,0.22,60.75,50.75,11.66,78.22
3,300083,300083a,1,AB,0,0,1,Woman non-URM,0,-1.112841157,0,4,0,0,1,1,1,0.19,50,78.31,11.59,92.25
3,300083,300083b,1,AB,0,0,1,Woman non-URM,0,-1.112841157,0,4,0,0,1,1,1,0.14,52.41,68.96,13.04,91.03
3,300083,300083c,1,AB,0,0,1,Woman non-URM,0,-1.112841157,0,4,0,0,1,1,1,0.06,39.21,43.55,30.51,87.62
3,300083,300083d,1,AB,0,0,1,Woman non-URM,0,-1.112841157,0,4,0,0,1,1,1,,,,,
3,300083,300083e,1,AB,0,0,1,Woman non-URM,0,-1.112841157,0,4,0,0,1,1,1,,,,,
3,300084,300084a,1,T,1,0,0,Man non-URM,0,0.054102486,12,4,0.3,0,0,1,1,0.14,43.88,33.43,26.98,91.38
3,300084,300084b,1,T,1,0,0,Man non-URM,0,0.054102486,12,4,0.3,0,0,1,1,0.55,77.56,63.63,4.78,80.49
3,300084,300084c,1,T,1,0,0,Man non-URM,0,0.054102486,12,4,0.3,0,0,1,1,0.2,53.54,57.29,10.97,91.26
3,300084,300084d,1,T,1,0,0,Man non-URM,0,0.054102486,12,4,0.3,0,0,1,1,0.18,51.52,67.96,18.85,87.32
3,300084,300084e,1,T,1,0,0,Man non-URM,0,0.054102486,12,4,0.3,0,0,1,1,0.25,60.19,59.24,6.27,80.23
3,300084,300084f,1,T,1,0,0,Man non-URM,0,0.054102486,12,4,0.3,0,0,1,1,0.3,80.8,44.95,23.66,86.48
3,300084,300084g,1,T,1,0,0,Man non-URM,0,0.054102486,12,4,0.3,0,0,1,1,,,,,
3,300084,300084h,1,T,1,0,0,Man non-URM,0,0.054102486,12,4,0.3,0,0,1,1,,,,,
3,300085,300085a,1,E,1,0,0,Man non-URM,0,-0.237633425,23,11,0,0,1,1,1,0.98,72.68,59.41,17.2,85.24
3,300085,300085b,1,E,1,0,0,Man non-URM,0,-0.237633425,23,11,0,0,1,1,1,,,,,
3,300085,300085c,1,E,1,0,0,Man non-URM,0,-0.237633425,23,11,0,0,1,1,1,,,,,
3,300085,300085d,1,E,1,0,0,Man non-URM,0,-0.237633425,23,11,0,0,1,1,1,0.89,73.39,56.6,4.5,88.5
3,300085,300085e,1,E,1,0,0,Man non-URM,0,-0.237633425,23,11,0,0,1,1,1,0.71,59.36,45.34,5.79,88.25
3,300086,300086a,0,I,0,0,1,Woman non-URM,0,-1.307331764,0,6,0.033333333,0,0,1,1,,,,,
3,300086,300086b,0,I,0,0,1,Woman non-URM,0,-1.307331764,0,6,0.033333333,0,0,1,1,,,,,
3,300086,300086c,0,I,0,0,1,Woman non-URM,0,-1.307331764,0,6,0.033333333,0,0,1,1,,,,,
3,300086,300086d,0,I,0,0,1,Woman non-URM,0,-1.307331764,0,6,0.033333333,0,0,1,1,,,,,
3,300086,300086e,0,I,0,0,1,Woman non-URM,0,-1.307331764,0,6,0.033333333,0,0,1,1,,,,,
3,300086,300086f,0,I,0,0,1,Woman non-URM,0,-1.307331764,0,6,0.033333333,0,0,1,1,,,,,
3,300087,300087a,0,F,0,0,1,Woman non-URM,0,,0,1,0,0,1,1,1,,,,,
3,300087,300087b,0,F,0,0,1,Woman non-URM,0,,0,1,0,0,1,1,1,,,,,
3,300087,300087c,0,F,0,0,1,Woman non-URM,0,,0,1,0,0,1,1,1,,,,,
3,300087,300087d,0,F,0,0,1,Woman non-URM,0,,0,1,0,0,1,1,1,,,,,
3,300087,300087e,0,F,0,0,1,Woman non-URM,0,,0,1,0,0,1,1,1,,,,,
3,300087,300087f,0,F,0,0,1,Woman non-URM,0,,0,1,0,0,1,1,1,,,,,
3,300088,300088a,1,U,1,0,0,Man non-URM,0,,4,5,0.0625,0,0,1,1,0,75.14,50.55,9.87,76.96
3,300088,300088b,1,U,1,0,0,Man non-URM,0,,4,5,0.0625,0,0,1,1,0.84,65.19,51.06,7.63,85.94
3,300088,300088c,1,U,1,0,0,Man non-URM,0,,4,5,0.0625,0,0,1,1,0.58,58.65,82.74,1.7,75.39
3,300088,300088d,1,U,1,0,0,Man non-URM,0,,4,5,0.0625,0,0,1,1,0.68,79.6,77.13,1.56,79.01
3,300089,300089a,0,W,0,0,0,Man non-URM,0,,3,6,0,0,1,1,1,,,,,
3,300089,300089b,0,W,0,0,0,Man non-URM,0,,3,6,0,0,1,1,1,,,,,
3,300089,300089c,0,W,0,0,0,Man non-URM,0,,3,6,0,0,1,1,1,,,,,
3,300089,300089d,0,W,0,0,0,Man non-URM,0,,3,6,0,0,1,1,1,,,,,
3,300089,300089e,0,W,0,0,0,Man non-URM,0,,3,6,0,0,1,1,1,,,,,
3,300089,300089f,0,W,0,0,0,Man non-URM,0,,3,6,0,0,1,1,1,,,,,
3,300090,300090a,0,O,1,0,0,Man non-URM,0,-0.237633425,5,9,0,0,1,1,1,,,,,
3,300090,300090b,0,O,1,0,0,Man non-URM,0,-0.237633425,5,9,0,0,1,1,1,0.31,81.94,73.53,2.97,90.36
3,300090,300090c,0,O,1,0,0,Man non-URM,0,-0.237633425,5,9,0,0,1,1,1,0.31,81.44,62.56,5.17,92.62
3,300090,300090d,0,O,1,0,0,Man non-URM,0,-0.237633425,5,9,0,0,1,1,1,0.42,67.99,67.06,3.27,93.42
3,300090,300090e,0,O,1,0,0,Man non-URM,0,-0.237633425,5,9,0,0,1,1,1,0,93.39,54.17,4.44,92.61
3,300090,300090f,0,O,1,0,0,Man non-URM,0,-0.237633425,5,9,0,0,1,1,1,0.72,59.51,54.99,6.25,90.01
3,300091,300091a,0,N,1,0,1,Woman non-URM,0,-0.723859943,3,6,0,0,1,1,1,0.15,66.58,61.04,6.02,88.48
3,300091,300091b,0,N,1,0,1,Woman non-URM,0,-0.723859943,3,6,0,0,1,1,1,0.65,84.42,54.18,15.27,89.22
3,300091,300091c,0,N,1,0,1,Woman non-URM,0,-0.723859943,3,6,0,0,1,1,1,,,,,
3,300091,300091d,0,N,1,0,1,Woman non-URM,0,-0.723859943,3,6,0,0,1,1,1,,,,,
3,300091,300091e,0,N,1,0,1,Woman non-URM,0,-0.723859943,3,6,0,0,1,1,1,,,,,
3,300091,300091f,0,N,1,0,1,Woman non-URM,0,-0.723859943,3,6,0,0,1,1,1,1.17,45.1,58.04,16.51,88.98
3,300092,300092a,1,AF,1,0,0,Man non-URM,0,1.026555521,4,3,0,0,1,1,1,0.25,53.12,52.74,30.92,86.72
3,300092,300092b,1,AF,1,0,0,Man non-URM,0,1.026555521,4,3,0,0,1,1,1,0.18,70.57,49.59,23.05,90.69
3,300092,300092c,1,AF,1,0,0,Man non-URM,0,1.026555521,4,3,0,0,1,1,1,0.3,57.75,37.47,20.44,95.72
3,300092,300092d,1,AF,1,0,0,Man non-URM,0,1.026555521,4,3,0,0,1,1,1,0.39,72.26,71.64,3.35,83.13
3,300092,300092e,1,AF,1,0,0,Man non-URM,0,1.026555521,4,3,0,0,1,1,1,0.11,50.46,23.65,34.51,73.65
3,300092,300092f,1,AF,1,0,0,Man non-URM,0,1.026555521,4,3,0,0,1,1,1,0.62,77.5,49.86,3.95,94.83
3,300092,300092g,1,AF,1,0,0,Man non-URM,0,1.026555521,4,3,0,0,1,1,1,0,83.18,68.02,3.02,90.83
3,300092,300092h,1,AF,1,0,0,Man non-URM,0,1.026555521,4,3,0,0,1,1,1,0,51.99,25.29,21.77,89.79
3,300093,300093a,0,W,0,0,0,Man non-URM,0,,1,6,0,0,1,1,1,,,,,
3,300093,300093b,0,W,0,0,0,Man non-URM,0,,1,6,0,0,1,1,1,,,,,
3,300093,300093c,0,W,0,0,0,Man non-URM,0,,1,6,0,0,1,1,1,,,,,
3,300093,300093d,0,W,0,0,0,Man non-URM,0,,1,6,0,0,1,1,1,,,,,
3,300093,300093e,0,W,0,0,0,Man non-URM,0,,1,6,0,0,1,1,1,,,,,
3,300093,300093f,0,W,0,0,0,Man non-URM,0,,1,6,0,0,1,1,1,,,,,
3,300093,300093g,0,W,0,0,0,Man non-URM,0,,1,6,0,0,1,1,1,,,,,
3,300094,300094a,1,O,1,0,0,Man non-URM,0,-0.821105246,18,5,0,0,1,1,1,0,58.84,47.51,19.53,89.92
3,300094,300094b,1,O,1,0,0,Man non-URM,0,-0.821105246,18,5,0,0,1,1,1,,,,,
3,300094,300094c,1,O,1,0,0,Man non-URM,0,-0.821105246,18,5,0,0,1,1,1,0.28,57.67,52.14,13.94,94.16
3,300094,300094d,1,O,1,0,0,Man non-URM,0,-0.821105246,18,5,0,0,1,1,1,0.27,74.34,69.56,8.82,90.41
3,300094,300094e,1,O,1,0,0,Man non-URM,0,-0.821105246,18,5,0,0,1,1,1,,,,,
3,300094,300094f,1,O,1,0,0,Man non-URM,0,-0.821105246,18,5,0,0,1,1,1,0.18,78.09,58.14,20.46,79.45
3,300094,300094g,1,O,1,0,0,Man non-URM,0,-0.821105246,18,5,0,0,1,1,1,0,82.33,82.27,6.27,93.01
3,300094,300094h,1,O,1,0,0,Man non-URM,0,-0.821105246,18,5,0,0,1,1,1,0.34,69.45,65.11,5.89,92.28
3,300095,300095a,1,O,1,0,1,Woman non-URM,0,0.73481961,6,3,0.090909091,0.333333333,0,0,1,0.18,64.71,56.9,5.59,79.97
3,300095,300095b,1,O,1,0,1,Woman non-URM,0,0.73481961,6,3,0.090909091,0.333333333,0,0,1,0.34,91.28,51.23,16.61,89.75
3,300095,300095c,1,O,1,0,1,Woman non-URM,0,0.73481961,6,3,0.090909091,0.333333333,0,0,1,0,69.6,40.06,10.79,81.77
3,300095,300095d,1,O,1,0,1,Woman non-URM,0,0.73481961,6,3,0.090909091,0.333333333,0,0,1,0.57,79.36,75.62,2.95,78.54
3,300095,300095e,1,O,1,0,1,Woman non-URM,0,0.73481961,6,3,0.090909091,0.333333333,0,0,1,0.14,63.41,69.47,2.43,81.74
3,300095,300095f,1,O,1,0,1,Woman non-URM,0,0.73481961,6,3,0.090909091,0.333333333,0,0,1,0,42.11,51.59,24.59,86.44
3,300095,300095g,1,O,1,0,1,Woman non-URM,0,0.73481961,6,3,0.090909091,0.333333333,0,0,1,0.21,91.82,65.65,6.93,88.47
3,300095,300095h,1,O,1,0,1,Woman non-URM,0,0.73481961,6,3,0.090909091,0.333333333,0,0,1,0.46,78.42,71.75,4.77,90.14
3,300096,300096a,1,AF,1,0,0,Man non-URM,0,0.345838396,7,5,0,0,1,1,1,0.36,68.88,54.26,17.45,94.38
3,300096,300096b,1,AF,1,0,0,Man non-URM,0,0.345838396,7,5,0,0,1,1,1,1.06,69.01,74.47,2.74,84.63
3,300096,300096c,1,AF,1,0,0,Man non-URM,0,0.345838396,7,5,0,0,1,1,1,0,83.63,54.08,7.87,82.97
3,300096,300096d,1,AF,1,0,0,Man non-URM,0,0.345838396,7,5,0,0,1,1,1,0.16,70.6,64.67,12.2,73.36
3,300096,300096e,1,AF,1,0,0,Man non-URM,0,0.345838396,7,5,0,0,1,1,1,0.55,81.85,66.14,5.73,88.07
3,300096,300096f,1,AF,1,0,0,Man non-URM,0,0.345838396,7,5,0,0,1,1,1,0.81,61.46,51.48,8.58,86.66
3,300096,300096g,1,AF,1,0,0,Man non-URM,0,0.345838396,7,5,0,0,1,1,1,0,69.96,63.45,7.23,85.9
3,300097,300097a,0,O,1,0,0,Man non-URM,0,0.248593093,12,1,0,0,1,1,1,0.13,92.1,70.44,2.33,85.59
3,300097,300097b,0,O,1,0,0,Man non-URM,0,0.248593093,12,1,0,0,1,1,1,0.48,62.77,66.7,11.11,89.65
3,300097,300097c,0,O,1,0,0,Man non-URM,0,0.248593093,12,1,0,0,1,1,1,0.17,81.8,67.85,3.02,83.5
3,300097,300097d,0,O,1,0,0,Man non-URM,0,0.248593093,12,1,0,0,1,1,1,0.64,66.69,61.39,7.36,86.22
3,300097,300097e,0,O,1,0,0,Man non-URM,0,0.248593093,12,1,0,0,1,1,1,1.4,64.47,65.89,5.13,81.86
3,300097,300097f,0,O,1,0,0,Man non-URM,0,0.248593093,12,1,0,0,1,1,1,,,,,
3,300098,300098a,1,F,0,0,1,Woman non-URM,0,-0.821105246,0,8,0,0,1,1,1,,,,,
3,300098,300098b,1,F,0,0,1,Woman non-URM,0,-0.821105246,0,8,0,0,1,1,1,,,,,
3,300098,300098c,1,F,0,0,1,Woman non-URM,0,-0.821105246,0,8,0,0,1,1,1,,,,,
3,300098,300098d,1,F,0,0,1,Woman non-URM,0,-0.821105246,0,8,0,0,1,1,1,,,,,
3,300098,300098e,1,F,0,0,1,Woman non-URM,0,-0.821105246,0,8,0,0,1,1,1,,,,,
3,300098,300098f,1,F,0,0,1,Woman non-URM,0,-0.821105246,0,8,0,0,1,1,1,,,,,
3,300098,300098g,1,F,0,0,1,Woman non-URM,0,-0.821105246,0,8,0,0,1,1,1,,,,,
3,300099,300099a,0,O,1,0,0,Man non-URM,0,0.151347789,5,4,0,0,1,1,1,0.41,40.55,32.28,21.92,91.47
3,300099,300099b,0,O,1,0,0,Man non-URM,0,0.151347789,5,4,0,0,1,1,1,0.25,54.85,36.51,18.2,89.01
3,300099,300099c,0,O,1,0,0,Man non-URM,0,0.151347789,5,4,0,0,1,1,1,0.13,81.68,44.04,18.72,80.12
3,300099,300099d,0,O,1,0,0,Man non-URM,0,0.151347789,5,4,0,0,1,1,1,0.27,77.5,65.91,7.07,90.52
3,300099,300099e,0,O,1,0,0,Man non-URM,0,0.151347789,5,4,0,0,1,1,1,0.59,60.43,53.58,7.64,91.76
3,300099,300099f,0,O,1,0,0,Man non-URM,0,0.151347789,5,4,0,0,1,1,1,0.13,48.56,55.1,20.33,86.97
3,300099,300099g,0,O,1,0,0,Man non-URM,0,0.151347789,5,4,0,0,1,1,1,,,,,
3,300099,300099h,0,O,1,0,0,Man non-URM,0,0.151347789,5,4,0,0,1,1,1,0.13,61.4,36.31,18.69,81.82
3,300099,300099i,0,O,1,0,0,Man non-URM,0,0.151347789,5,4,0,0,1,1,1,0.13,66.64,36.22,16.34,88.77
3,300100,300100a,1,T,1,0,0,Man non-URM,0,,4,11,0,0.571428571,1,0,1,,,,,
3,300100,300100b,1,T,1,0,0,Man non-URM,0,,4,11,0,0.571428571,1,0,1,0,32.01,61.59,13.1,88.3
3,300100,300100c,1,T,1,0,0,Man non-URM,0,,4,11,0,0.571428571,1,0,1,0,68.2,29.33,45.18,71.32
3,300100,300100d,1,T,1,0,0,Man non-URM,0,,4,11,0,0.571428571,1,0,1,0.68,60.09,24.67,20.28,80.08
3,300100,300100e,1,T,1,0,0,Man non-URM,0,,4,11,0,0.571428571,1,0,1,0.26,51.86,54.59,16.22,89.87
3,300100,300100f,1,T,1,0,0,Man non-URM,0,,4,11,0,0.571428571,1,0,1,0,55.83,36.2,14.26,85.59
3,300101,300101a,1,E,1,0,0,Man non-URM,0,0.929310217,4,4,0,0,1,1,1,,,,,
3,300101,300101b,1,E,1,0,0,Man non-URM,0,0.929310217,4,4,0,0,1,1,1,,,,,
3,300101,300101c,1,E,1,0,0,Man non-URM,0,0.929310217,4,4,0,0,1,1,1,,,,,
3,300101,300101d,1,E,1,0,0,Man non-URM,0,0.929310217,4,4,0,0,1,1,1,,,,,
3,300101,300101e,1,E,1,0,0,Man non-URM,0,0.929310217,4,4,0,0,1,1,1,,,,,
3,300101,300101f,1,E,1,0,0,Man non-URM,0,0.929310217,4,4,0,0,1,1,1,,,,,
3,300101,300101g,1,E,1,0,0,Man non-URM,0,0.929310217,4,4,0,0,1,1,1,,,,,
3,300102,300102a,0,U,0,0,1,Woman non-URM,0,,7,4,0.5,0.285714286,0,0,1,0.69,86.06,87.4,5.45,84.33
3,300102,300102b,0,U,0,0,1,Woman non-URM,0,,7,4,0.5,0.285714286,0,0,1,,,,,
3,300102,300102c,0,U,0,0,1,Woman non-URM,0,,7,4,0.5,0.285714286,0,0,1,,,,,
3,300102,300102d,0,U,0,0,1,Woman non-URM,0,,7,4,0.5,0.285714286,0,0,1,0.91,87.8,59.67,4.28,85.88
3,300102,300102e,0,U,0,0,1,Woman non-URM,0,,7,4,0.5,0.285714286,0,0,1,0.54,87.34,78.51,4.57,85.09
3,300102,300102f,0,U,0,0,1,Woman non-URM,0,,7,4,0.5,0.285714286,0,0,1,1.12,73.26,76.64,1.73,96.58
3,300103,300103a,0,U,0,0,0,Man non-URM,0,-0.91835055,3,4,0,0,1,1,1,0.36,87.8,62.38,2.95,91.57
3,300103,300103b,0,U,0,0,0,Man non-URM,0,-0.91835055,3,4,0,0,1,1,1,,,,,
3,300103,300103c,0,U,0,0,0,Man non-URM,0,-0.91835055,3,4,0,0,1,1,1,0.39,76.74,70.98,6.79,93.21
3,300103,300103d,0,U,0,0,0,Man non-URM,0,-0.91835055,3,4,0,0,1,1,1,0.51,85.48,74.79,7.9,93.95
3,300103,300103e,0,U,0,0,0,Man non-URM,0,-0.91835055,3,4,0,0,1,1,1,0.43,96.55,73.11,2.92,92.4
3,300103,300103f,0,U,0,0,0,Man non-URM,0,-0.91835055,3,4,0,0,1,1,1,0.72,80.33,80.81,4.21,93.49
3,300103,300103g,0,U,0,0,0,Man non-URM,0,-0.91835055,3,4,0,0,1,1,1,0.87,94.56,69.75,6.83,84.17
3,300104,300104a,1,AG,0,0,1,Woman non-URM,0,,3,5,0,0,1,1,1,0.47,61.9,46.51,13.92,62.21
3,300104,300104b,1,AG,0,0,1,Woman non-URM,0,,3,5,0,0,1,1,1,,,,,
3,300104,300104c,1,AG,0,0,1,Woman non-URM,0,,3,5,0,0,1,1,1,0.37,73.17,74.37,1.98,71.62
3,300104,300104d,1,AG,0,0,1,Woman non-URM,0,,3,5,0,0,1,1,1,0,67.39,43.59,24.8,90.58
3,300104,300104e,1,AG,0,0,1,Woman non-URM,0,,3,5,0,0,1,1,1,,,,,
3,300104,300104f,1,AG,0,0,1,Woman non-URM,0,,3,5,0,0,1,1,1,0.72,65.81,61.53,5.69,85.84
3,300104,300104g,1,AG,0,0,1,Woman non-URM,0,,3,5,0,0,1,1,1,0.17,60.74,61.5,11.53,83.7
3,300104,300104h,1,AG,0,0,1,Woman non-URM,0,,3,5,0,0,1,1,1,0,67.39,59.06,2.4,94.2
3,300104,300104i,1,AG,0,0,1,Woman non-URM,0,,3,5,0,0,1,1,1,0,73.98,50.99,6.19,77.37
3,300104,300104j,1,AG,0,0,1,Woman non-URM,0,,3,5,0,0,1,1,1,0,20.23,19.33,1,92.07
3,300105,300105a,1,E,1,0,0,Man non-URM,0,-0.432124032,8,4,0,0.083333333,1,0,1,0,53.91,23.53,24.1,75.17
3,300105,300105b,1,E,1,0,0,Man non-URM,0,-0.432124032,8,4,0,0.083333333,1,0,1,0.32,46.24,35.14,17.82,78.76
3,300105,300105c,1,E,1,0,0,Man non-URM,0,-0.432124032,8,4,0,0.083333333,1,0,1,0.2,44.43,52.11,11.54,95.23
3,300105,300105d,1,E,1,0,0,Man non-URM,0,-0.432124032,8,4,0,0.083333333,1,0,1,0.2,40.66,54.3,3.55,88.97
3,300106,300106a,1,D,0,0,0,Man non-URM,0,-0.626614639,21,9,0.222222222,0,0,1,1,0,55.82,57.86,15.29,92.9
3,300106,300106b,1,D,0,0,0,Man non-URM,0,-0.626614639,21,9,0.222222222,0,0,1,1,0,52.12,51.05,27.55,82.41
3,300106,300106c,1,D,0,0,0,Man non-URM,0,-0.626614639,21,9,0.222222222,0,0,1,1,0,71.6,54.7,14.45,93.74
3,300106,300106d,1,D,0,0,0,Man non-URM,0,-0.626614639,21,9,0.222222222,0,0,1,1,0,38.04,51.27,25.33,90.61
3,300106,300106e,1,D,0,0,0,Man non-URM,0,-0.626614639,21,9,0.222222222,0,0,1,1,0,71.82,53.41,26.17,89.52
3,300106,300106f,1,D,0,0,0,Man non-URM,0,-0.626614639,21,9,0.222222222,0,0,1,1,0.06,51.09,37.45,24.42,81.39
3,300106,300106g,1,D,0,0,0,Man non-URM,0,-0.626614639,21,9,0.222222222,0,0,1,1,0,39.2,51.59,16.09,81
3,300106,300106h,1,D,0,0,0,Man non-URM,0,-0.626614639,21,9,0.222222222,0,0,1,1,0.06,50.32,48.28,19.53,87.05
3,300107,300107a,1,N,0,0,1,Woman non-URM,0,-0.237633425,6,4,0,0.25,1,0,1,,,,,
3,300107,300107b,1,N,0,0,1,Woman non-URM,0,-0.237633425,6,4,0,0.25,1,0,1,,,,,
3,300107,300107c,1,N,0,0,1,Woman non-URM,0,-0.237633425,6,4,0,0.25,1,0,1,0,69.65,73.75,7.23,87.01
3,300107,300107d,1,N,0,0,1,Woman non-URM,0,-0.237633425,6,4,0,0.25,1,0,1,,,,,
3,300107,300107e,1,N,0,0,1,Woman non-URM,0,-0.237633425,6,4,0,0.25,1,0,1,0.32,80.25,61.48,21.12,86.65
3,300107,300107f,1,N,0,0,1,Woman non-URM,0,-0.237633425,6,4,0,0.25,1,0,1,0.1,58.08,44.06,27.96,91.5
3,300108,300108a,1,D,0,0,1,Woman non-URM,0,-0.043142818,15,9,0,0,1,1,1,0.05,58.4,48.53,17.5,86.93
3,300108,300108b,1,D,0,0,1,Woman non-URM,0,-0.043142818,15,9,0,0,1,1,1,0,52.6,46.85,51.7,73.12
3,300108,300108c,1,D,0,0,1,Woman non-URM,0,-0.043142818,15,9,0,0,1,1,1,0.08,40.11,58.93,26,96.15
3,300108,300108d,1,D,0,0,1,Woman non-URM,0,-0.043142818,15,9,0,0,1,1,1,0.15,40.03,32.18,47.77,79.56
3,300108,300108e,1,D,0,0,1,Woman non-URM,0,-0.043142818,15,9,0,0,1,1,1,0.29,67.27,53.7,19.93,77.72
3,300108,300108f,1,D,0,0,1,Woman non-URM,0,-0.043142818,15,9,0,0,1,1,1,0.34,82.68,44.97,42.19,78.69
3,300108,300108g,1,D,0,0,1,Woman non-URM,0,-0.043142818,15,9,0,0,1,1,1,0.39,56.84,64.3,17.13,79.76
3,300108,300108h,1,D,0,0,1,Woman non-URM,0,-0.043142818,15,9,0,0,1,1,1,0.06,39.67,54.46,19.58,93.56
3,300108,300108i,1,D,0,0,1,Woman non-URM,0,-0.043142818,15,9,0,0,1,1,1,0.12,58.34,41.51,24.41,72.11
3,300109,300109a,0,U,1,0,0,Man non-URM,0,-0.723859943,32,7,0,0,1,1,1,0.28,40.31,63.32,4.99,90.02
3,300109,300109b,0,U,1,0,0,Man non-URM,0,-0.723859943,32,7,0,0,1,1,1,,,,,
3,300109,300109c,0,U,1,0,0,Man non-URM,0,-0.723859943,32,7,0,0,1,1,1,0.36,78.14,69.7,3.28,81.68
3,300109,300109d,0,U,1,0,0,Man non-URM,0,-0.723859943,32,7,0,0,1,1,1,0.71,66.05,63.31,5.91,87.82
3,300109,300109e,0,U,1,0,0,Man non-URM,0,-0.723859943,32,7,0,0,1,1,1,0.67,62.56,39.08,8.12,83.53
3,300111,300111a,1,N,0,0,0,Man non-URM,0,-0.529369336,6,5,0,0,1,1,1,0.12,48.44,46.91,24.69,78.54
3,300111,300111b,1,N,0,0,0,Man non-URM,0,-0.529369336,6,5,0,0,1,1,1,0.12,73.34,62.29,11.41,91.05
3,300111,300111c,1,N,0,0,0,Man non-URM,0,-0.529369336,6,5,0,0,1,1,1,,,,,
3,300111,300111d,1,N,0,0,0,Man non-URM,0,-0.529369336,6,5,0,0,1,1,1,0,69.47,42.69,18.91,90.51
3,300111,300111e,1,N,0,0,0,Man non-URM,0,-0.529369336,6,5,0,0,1,1,1,0.28,63.96,24.48,38.49,71.12
3,300111,300111f,1,N,0,0,0,Man non-URM,0,-0.529369336,6,5,0,0,1,1,1,0.17,54.9,72.83,5.94,81.27
3,300112,300112a,1,P,1,0,1,Woman non-URM,0,-1.015595853,3,4,0,0,1,1,1,0.38,52.75,57.17,8.93,91.93
3,300112,300112b,1,P,1,0,1,Woman non-URM,0,-1.015595853,3,4,0,0,1,1,1,0.12,33.3,36.03,30.31,97.05
